loc,lloc,scloc,comments,single_comments,blanks,calculated_length,volume,difficulty,effort,time,bugs,Target
0.062332911,0.105043768,0.066468989,0.16838488,0.185606061,0.035971223,0.053944609,0.038523457,0.256503058,0.016320196,0.016320196,0.038523457,1
0.033347404,0.044601917,0.042500618,0.137457045,0.151515152,0.015696534,0.014776926,0.008986456,0.134546621,0.002130072,0.002130072,0.008986456,1
0.115660616,0.187161317,0.142080553,0.223367698,0.227272727,0.052321779,0.106309232,0.078568502,0.280073111,0.036105805,0.036105805,0.078568502,1
0.189109329,0.421425594,0.262169508,0.254295533,0.272727273,0.113145847,0.017260091,0.012827612,0.059515242,0.001546062,0.001546062,0.012827612,1
0.254959899,0.453939141,0.325179145,0.625429553,0.799242424,0.068018313,0.050569972,0.036216786,0.104910222,0.006886102,0.006886102,0.036216786,1
0.158576052,0.275114631,0.157894737,0.120274914,0.193181818,0.134074559,0.181858742,0.124811156,0.361906445,0.073052259,0.073052259,0.124811155,1
0.096383847,0.195498124,0.129972819,0.079037801,0.087121212,0.075212557,0.09051617,0.103323618,0.319455046,0.053733309,0.053733309,0.103323618,1
0.12438441,0.212588579,0.171732147,0.192439863,0.147727273,0.082406802,0.292279372,0.255268934,0.438380086,0.179393064,0.179393064,0.255268934,1
0.121710989,0.208420175,0.113664443,0.137457045,0.265151515,0.114453891,0.099629465,0.080531449,0.388092254,0.050394752,0.050394752,0.080531449,1
0.072745181,0.112963735,0.075364468,0.013745704,0.015151515,0.048397646,0.136196134,0.114390012,0.325396721,0.06053035,0.06053035,0.114390012,1
1,1,0.647887324,1,1,1,1,1,0.631766786,1,1,1,1
0.00309554,0.006669446,0.003953546,0.010309278,0.011363636,0.003924133,0.000665702,0.000425994,0,1.21E-05,1.21E-05,0.000425994,0
0.009145912,0.020425177,0.011613541,0.037800687,0.041666667,0.006540222,0.005401556,0.003720202,0.087391234,0.000615541,0.000615541,0.003720202,0
0.010130857,0.020842018,0.012849024,0.04467354,0.049242424,0.006540222,0.020136411,0.018074057,0.137707399,0.00435737,0.00435737,0.018074057,0
0.009286619,0.019591496,0.012107734,0.037800687,0.041666667,0.0058862,0.016229371,0.01408342,0.133999892,0.003317935,0.003317935,0.014083419,0
0.002954833,0.005418925,0.003459353,0.017182131,0.018939394,0.003270111,0.001361737,0.000892579,0.04819759,9.69E-05,9.69E-05,0.000892578,0
0.00422119,0.008336807,0.005683222,0.013745704,0.015151515,0.003924133,0.000166425,9.84E-05,0,2.80E-06,2.80E-06,9.84E-05,0
0.006613198,0.014172572,0.008895478,0.027491409,0.03030303,0.003924133,0.011348717,0.010541416,0.091314522,0.001790601,0.001790601,0.010541416,0
0.008020262,0.017924135,0.010625154,0.020618557,0.022727273,0.007194245,0,0,0,0,0,0,0
0.004924722,0.007503126,0.008401285,0,0,0.002616089,0.000166425,0.000154946,0,4.42E-06,4.42E-06,0.000154946,0
0.009708738,0.021675698,0.012107734,0.030927835,0.034090909,0.009156311,0.000395667,0.000357031,0.006179178,1.42E-05,1.42E-05,0.000357031,0
0.011819333,0.027511463,0.01531999,0.027491409,0.022727273,0.012426422,0.005991318,0.004403479,0.064881371,0.000571948,0.000571948,0.004403479,0
0.007035317,0.017924135,0.011119348,0,0,0.005232178,0.002769671,0.002488482,0.061791782,0.000314155,0.000314155,0.002488482,0
0.010834389,0.027511463,0.016308377,0.003436426,0.003787879,0.008502289,0.008641502,0.006473592,0.091804933,0.001108431,0.001108431,0.006473591,0
0.003799071,0.010421009,0.006177415,0,0,0.003270111,0.002601324,0.002744471,0.16683781,0.000800601,0.000800601,0.002744471,0
0.008723793,0.021675698,0.013343217,0.003436426,0.003787879,0.006540222,0.013198035,0.019309762,0.346916716,0.010888926,0.010888926,0.019309762,0
0.001829182,0.004168404,0.00222387,0.006872852,0.011363636,0.002616089,0.000395667,0.000642657,0.012358356,3.19E-05,3.19E-05,0.000642657,0
0.003939778,0.009587328,0.005683222,0,0,0.005232178,0.005101188,0.00335282,0.060909042,0.000416268,0.000416268,0.00335282,0
0.021246658,0.056273447,0.03138127,0.096219931,0.045454545,0.009810334,0.002764267,0.016479278,0.105663946,0.003158757,0.003158757,0.016479278,0
0.003236246,0.008336807,0.004941932,0,0,0.003924133,0.001361737,0.000785469,0.037075069,7.12E-05,7.12E-05,0.000785469,0
0.004361897,0.008753647,0.005930319,0.006872852,0.007575758,0.005232178,0.003429969,0.002375415,0.070442631,0.000332736,0.000332736,0.002375415,0
0.017025468,0.037515632,0.025698048,0.003436426,0.007575758,0.0117724,0.033149149,0.02092323,0.283496432,0.009748251,0.009748251,0.02092323,0
0.001829182,0.005002084,0.002965159,0,0,0.002616089,0.00096607,0.00325108,0.04819759,0.000338899,0.000338899,0.00325108,0
0.000844238,0.002501042,0.00148258,0,0,0.001962067,0.004601912,0.005069846,0.037075069,0.000437603,0.000437603,0.005069846,0
0.01463346,0.037515632,0.023227082,0.006872852,0.007575758,0.007194245,0.105368835,0.11166188,0.161133953,0.030866425,0.030866425,0.11166188,0
0.004080484,0.010421009,0.006671609,0,0,0.003270111,0.005272213,0.003948338,0.04819759,0.000410448,0.000410448,0.003948338,0
0.001407063,0.003334723,0.002470966,0,0,0.001962067,0.001801679,0.001626238,0.03442685,0.000136221,0.000136221,0.001626238,0
0.005206135,0.013338891,0.008154188,0.003436426,0.003787879,0.003924133,0.011649085,0.008318832,0.087881645,0.001370892,0.001370892,0.008318832,0
0.002392008,0.006252605,0.003953546,0,0,0.002616089,0.006641503,0.005103638,0.049433425,0.000538832,0.000538832,0.005103638,0
0.001688476,0.004585244,0.002965159,0,0,0.001962067,0.005101188,0.006479288,0.13505918,0.001545079,0.001545079,0.006479288,0
0.007879555,0.019174656,0.011119348,0,0.003787879,0.008502289,0.003159935,0.002306705,0.04819759,0.000241993,0.000241993,0.002306705,0
0.003799071,0.009587328,0.005683222,0,0,0.004578156,0.006245836,0.00538851,0.006179178,0.00020547,0.00020547,0.00538851,0
0.004080484,0.008753647,0.005683222,0.013745704,0.015151515,0.003270111,0.001457036,0.000892579,0.018537534,5.29E-05,5.29E-05,0.000892578,0
0.002532714,0.005418925,0.003459353,0.013745704,0.015151515,0.001962067,0.004545845,0.003868846,0.120493974,0.000840311,0.000840311,0.003868846,0
0.001969889,0.003751563,0.002470966,0.024054983,0.015151515,0.001962067,0.001457036,0.000892579,0.018537534,5.29E-05,5.29E-05,0.000892578,0
0.002532714,0.005418925,0.003459353,0.013745704,0.015151515,0.001962067,0.004545845,0.003868846,0.120493974,0.000840311,0.000840311,0.003868846,0
0.008583087,0.018757816,0.012601927,0,0.003787879,0.007848267,0.016078306,0.010132295,0.178423769,0.003088202,0.003088202,0.010132295,0
0.0465738,0.028345144,0.015567087,0.013745704,0.03030303,0.038587312,0.009189896,0.005249361,0.129762741,0.001211268,0.001211268,0.005249361,0
0.003799071,0.007503126,0.004941932,0.006872852,0.003787879,0.0058862,0.002769671,0.00184851,0.043254247,0.000180382,0.000180382,0.00184851,0
0.013929928,0.032096707,0.018532246,0.017182131,0.018939394,0.014388489,0.001457036,0.003891642,0.129762741,0.000901665,0.000901665,0.003891642,0
0.004924722,0.011254689,0.006671609,0.013745704,0.015151515,0.004578156,0,0,0,0,0,0,0
0.008020262,0.019174656,0.011366444,0.010309278,0.011363636,0.007194245,0.008966043,0.007228464,0.119169864,0.001543666,0.001543666,0.007228464,0
0.008301674,0.009170488,0.008895478,0.034364261,0.037878788,0.010464356,0.001290611,0.00113137,0,3.22E-05,3.22E-05,0.00113137,0
0.004924722,0.012922051,0.007659995,0.010309278,0.011363636,0.002616089,0.003429969,0.002375415,0.070442631,0.000332736,0.000332736,0.002375415,0
0.015759111,0.037515632,0.021497405,0.041237113,0.034090909,0.012426422,0.042431248,0.038830609,0.167788453,0.011143444,0.011143444,0.038830609,0
0.03081469,0.031263026,0.018038053,0.051546392,0.056818182,0.022236756,0.018413241,0.014719232,0.193391576,0.004817784,0.004817784,0.014719232,0
0.018291825,0.026677782,0.013590314,0,0,0.0176586,0.035193166,0.034513323,0.215147748,0.012425041,0.012425041,0.034513323,0
0.024060785,0.040850354,0.023721275,0.017182131,0.018939394,0.018966645,0.038255473,0.027769958,0.291343638,0.013263932,0.013263932,0.027769958,0
0.026452793,0.066694456,0.041759328,0.027491409,0.007575758,0.010464356,0.107244781,0.087930396,0.243291429,0.035427258,0.035427258,0.087930396,0
0.004643309,0.010004168,0.006177415,0.017182131,0.018939394,0.003924133,0,0,0,0,0,0,0
0.009145912,0.017507295,0.010378058,0.04467354,0.041666667,0.009810334,0.007640814,0.005234202,0.240987948,0.002115196,0.002115196,0.005234202,0
0.018291825,0.040433514,0.026192241,0.027491409,0.03030303,0.012426422,0.013540086,0.015802694,0.177960331,0.004794197,0.004794197,0.015802694,0
0.009427325,0.022092539,0.014084507,0.020618557,0.011363636,0.006540222,0.026825589,0.032063005,0.151389865,0.008394246,0.008394246,0.032063005,0
0.008301674,0.020008337,0.011860638,0.017182131,0.015151515,0.006540222,0.012118799,0.014745397,0.073510912,0.002095089,0.002095089,0.014745397,0
0.003376952,0.008753647,0.004941932,0.010309278,0.011363636,0.002616089,0.005272213,0.005734891,0.077857645,0.000858577,0.000858577,0.005734891,0
0.001969889,0.004168404,0.003212256,0,0,0.002616089,0.00096607,0.004081701,0.092687672,0.000708245,0.000708245,0.004081701,0
0.007176024,0.018340975,0.011366444,0,0,0.005232178,0.009827126,0.010114459,0.028918554,0.000741229,0.000741229,0.010114459,0
0.008583087,0.016256774,0.013096121,0,0,0.007194245,0.007359215,0.008526242,0.04819759,0.000880206,0.000880206,0.008526242,0
0.007176024,0.015423093,0.010378058,0,0.003787879,0.007194245,0.001686278,0.00094718,0.037075069,8.51E-05,8.51E-05,0.00094718,0
0.020965246,0.03626511,0.024709661,0.06185567,0.068181818,0.022236756,0.029301388,0.029490794,0.172691768,0.008690459,0.008690459,0.029490794,0
0.004361897,0.007503126,0.005436126,0.013745704,0.015151515,0.005232178,0.006447895,0.005417277,0.08178324,0.000844631,0.000844631,0.005417277,0
0.019839595,0.034597749,0.027921917,0.030927835,0.03030303,0.015042511,0.033092834,0.034839474,0.255937572,0.01473184,0.01473184,0.034839474,0
0.010693682,0.030012505,0.0145787,0.006872852,0.007575758,0.0117724,0.020088093,0.01556469,0.190009728,0.005011985,0.005011985,0.01556469,0
0.034473055,0.066277616,0.043241908,0.109965636,0.121212121,0.026814912,0.008828044,0.010114459,0.202059126,0.003452981,0.003452981,0.010114459,0
0.019980301,0.044185077,0.025450951,0.048109966,0.041666667,0.020274689,0.025267558,0.027954468,0.270874993,0.012469782,0.012469782,0.027954468,0
0.007457436,0.018757816,0.011366444,0,0,0.006540222,0.009672538,0.00617262,0.150948495,0.001625206,0.001625206,0.00617262,0
0.018291825,0.039182993,0.025945145,0.003436426,0.003787879,0.0176586,0.011649085,0.012246177,0.115344659,0.002533686,0.002533686,0.012246177,0
0.000562825,0.002917882,0.00148258,0,0.003787879,0,0.000166425,9.84E-05,0,2.80E-06,2.80E-06,9.84E-05,0
0.034754467,0.067111296,0.042994811,0.024054983,0.034090909,0.026160889,0.06131242,0.046205519,0.264564812,0.020142683,0.020142683,0.046205519,0
0.007879555,0.014589412,0.012107734,0.003436426,0.007575758,0.005232178,0.00815886,0.005731602,0.088053289,0.000949065,0.000949065,0.005731602,0
0.005909667,0.010421009,0.005930319,0.006872852,0.007575758,0.006540222,0.000166425,9.84E-05,0,2.80E-06,2.80E-06,9.84E-05,0
0.007738849,0.012922051,0.007412898,0,0,0.0058862,0.013979741,0.011003547,0.074150138,0.001576365,0.001576365,0.011003547,0
0.009568032,0.015006253,0.008401285,0.017182131,0.018939394,0.0058862,0.020955018,0.016767467,0.099428594,0.003052348,0.003052348,0.016767467,0
0.001125651,0.002917882,0.001729676,0,0,0.002616089,0.000166425,9.84E-05,0,2.80E-06,2.80E-06,9.84E-05,0
0.00309554,0.007919967,0.004941932,0,0,0.003270111,0.001686278,0.00094718,0.037075069,8.51E-05,8.51E-05,0.00094718,0
0.00154777,0.003751563,0.002470966,0,0,0.002616089,0,0,0,0,0,0,0
0.028141269,0.046686119,0.028169014,0.030927835,0.018939394,0.015696534,0.03089504,0.024136973,0.32592356,0.012820064,0.012820064,0.024136973,0
0.016321936,0.027511463,0.014331604,0.017182131,0.022727273,0.010464356,0.016078306,0.011479954,0.207388667,0.004010815,0.004010815,0.011479953,0
0.018713944,0.036681951,0.023227082,0.017182131,0.011363636,0.007848267,0.015487264,0.013039252,0.15054725,0.003406614,0.003406614,0.013039252,0
0.03081469,0.044185077,0.030392884,0.04467354,0.056818182,0.0176586,0.020732475,0.014712802,0.249543733,0.00609218,0.00609218,0.014712802,0
0.041930491,0.075448103,0.048678033,0.18556701,0.178030303,0.015042511,0.04567254,0.030046031,0.288044766,0.014195675,0.014195675,0.030046031,0
0.007879555,0.012922051,0.008648382,0.003436426,0.011363636,0.0058862,0.001361737,0.000785469,0.037075069,7.12E-05,7.12E-05,0.000785469,0
0.011397214,0.027511463,0.016308377,0,0,0.0117724,0.008483401,0.009830001,0.192790358,0.003215379,0.003215379,0.009830001,0
0.000984944,0.003334723,0.001729676,0,0,0.001962067,0.000166425,9.84E-05,0,2.80E-06,2.80E-06,9.84E-05,0
0.007879555,0.017090454,0.010130961,0.003436426,0.003787879,0.011118378,0.002540429,0.001904795,0.018537534,0.000110624,0.000110624,0.001904795,0
0.00154777,0.003751563,0.00222387,0.003436426,0.003787879,0.002616089,0.002030921,0.00123323,0.037075069,0.000109527,0.000109527,0.00123323,0
0.013789222,0.027928303,0.019767729,0.020618557,0.022727273,0.009810334,0.010056368,0.009711941,0.063769119,0.001236121,0.001236121,0.009711941,0
0.000703532,0.001667361,0.000988386,0.003436426,0.003787879,0.001962067,0.000832127,0.000759215,0.037075069,6.90E-05,6.90E-05,0.000759215,0
0.006613198,0.016256774,0.009636768,0.003436426,0.003787879,0.006540222,0.013314039,0.008573428,0,0.000244377,0.000244377,0.008573428,0
0.009145912,0.019591496,0.012107734,0.024054983,0.026515152,0.007848267,0.009323081,0.006977053,0.024716713,0.000466752,0.000466752,0.006977053,0
0.004080484,0.009587328,0.005436126,0,0,0.004578156,0.006447895,0.004162721,0.059974376,0.00050912,0.00050912,0.004162721,0
0.015618404,0.0237599,0.025698048,0.003436426,0.003787879,0.0058862,0.007359215,0.011073694,0.050051343,0.001173379,0.001173379,0.011073693,0
0.001407063,0.004168404,0.002470966,0,0,0.001962067,0.002662808,0.002360488,0.092687672,0.000413876,0.000413876,0.002360488,0
0.015618404,0.042100875,0.024956758,0.003436426,0.003787879,0.007848267,0.054238165,0.048288581,0.103771971,0.0090929,0.0090929,0.048288581,0
0.03348811,0.079199667,0.048678033,0.017182131,0.018939394,0.025506867,0.058268797,0.061548179,0.179923128,0.0188018,0.0188018,0.061548179,0
0.001688476,0.005002084,0.002965159,0,0,0.001962067,0.005991318,0.00610085,0.092687672,0.001053567,0.001053567,0.00610085,0
0.005487547,0.010421009,0.006671609,0.006872852,0.007575758,0.0058862,0.001686278,0.001286709,0.046343836,0.000133455,0.000133455,0.001286709,0
0.004643309,0.008336807,0.006671609,0.006872852,0.007575758,0.004578156,0.001686278,0.001286709,0.046343836,0.000133455,0.000133455,0.001286709,0
0.004784016,0.010837849,0.006424512,0.006872852,0.011363636,0.005232178,0.002163531,0.002063452,0.027806302,0.000150094,0.000150094,0.002063452,0
0.005487547,0.011254689,0.007907092,0.020618557,0.015151515,0.003924133,0.009323316,0.007228464,0.06528436,0.000938826,0.000938826,0.007228464,0
0.003517659,0.008336807,0.004941932,0,0,0.005232178,0.003039705,0.001778236,0.055612603,0.000208853,0.000208853,0.001778236,0
0.005346841,0.012505211,0.006671609,0,0,0.009156311,0,0,0,0,0,0,0
0.009568032,0.021675698,0.011119348,0,0,0.015042511,0.024468589,0.018009739,0.040346399,0.001635068,0.001635068,0.018009738,0
0.003658365,0.008753647,0.005683222,0,0,0.003924133,0.012645142,0.011274938,0.05932011,0.001356311,0.001356311,0.011274938,0
0.020121007,0.052938724,0.029651594,0.017182131,0.03030303,0.0117724,0.049594109,0.041777077,0.147675415,0.010693384,0.010693384,0.041777077,0
0.037568594,0.080450188,0.043736101,0.096219931,0.09469697,0.030085023,0.075927327,0.107488073,0.140684079,0.026331183,0.026331183,0.107488073,0
0.010130857,0.019591496,0.011119348,0.027491409,0.037878788,0.013080445,0.001457036,0.001213907,0.030895891,9.57E-05,9.57E-05,0.001213907,0
0.014492754,0.038349312,0.022732889,0.010309278,0.011363636,0.007194245,0.000832127,0.000482341,0.018537534,2.95E-05,2.95E-05,0.000482341,0
0.00731673,0.020008337,0.011860638,0,0,0.004578156,0.006882578,0.005103638,0.024391493,0.000339565,0.000339565,0.005103638,0
0.013226397,0.025010421,0.018285149,0.034364261,0.041666667,0.007848267,0.002392773,0.003386946,0.085736097,0.000552459,0.000552459,0.003386946,0
0.001688476,0.005418925,0.003212256,0,0,0.001308044,0.003730338,0.002299894,0.083418905,0.000369718,0.000369718,0.002299894,0
0.007598143,0.021675698,0.011366444,0.013745704,0.011363636,0.005232178,0.007359215,0.004705065,0.018537534,0.000270261,0.000270261,0.004705065,0
0.002814127,0.007919967,0.004200642,0.006872852,0.007575758,0.002616089,0.000665702,0.000425994,0,1.21E-05,1.21E-05,0.000425994,0
0.012522865,0.034180909,0.019026439,0.006872852,0.011363636,0.007848267,0.02745744,0.018831188,0.041047398,0.001729818,0.001729818,0.018831188,0
0.028704095,0.068361817,0.038299975,0.054982818,0.060606061,0.023544801,0.025117292,0.024918892,0.189082851,0.007975976,0.007975976,0.024918892,0
0.012382158,0.025844102,0.01754386,0.020618557,0.018939394,0.009810334,0.021624202,0.017345606,0.134818432,0.004104992,0.004104992,0.017345606,0
0.022935134,0.039599833,0.032616753,0.020618557,0.022727273,0.018312623,0.034786057,0.037156876,0.129486062,0.008471354,0.008471354,0.037156876,0
0.002251302,0.007086286,0.003212256,0.003436426,0.003787879,0.003270111,0.000832127,0.001220672,0.055612603,0.000145282,0.000145282,0.001220672,0
0.003799071,0.008336807,0.005189029,0,0,0.0058862,0.0065118,0.005501144,0.163130303,0.001554594,0.001554594,0.005501144,0
0.005346841,0.005418925,0.007907092,0.010309278,0.011363636,0.003924133,0.01493876,0.016541024,0.005296438,0.000606776,0.000606776,0.016541024,0
0.017447587,0.031263026,0.021744502,0.06185567,0.068181818,0.013734467,0.016767623,0.013102553,0.187556231,0.004172752,0.004172752,0.013102553,0
0.020121007,0.035014589,0.026686434,0.06185567,0.068181818,0.013080445,0.015688042,0.01140548,0.179582365,0.003494238,0.003494238,0.011405479,0
0.004924722,0.004585244,0.008154188,0,0,0.003270111,0.000166425,0.000154946,0,4.42E-06,4.42E-06,0.000154946,0
0.002532714,0.007503126,0.004447739,0,0,0.001962067,0.003429969,0.002239481,0.063027617,0.00028779,0.00028779,0.002239481,0
0.002532714,0.007503126,0.004447739,0,0,0.001962067,0.003429969,0.002239481,0.063027617,0.00028779,0.00028779,0.002239481,0
0.005909667,0.015006253,0.008154188,0.006872852,0.011363636,0.0058862,0.001132496,0.000830676,0.025952548,5.97E-05,5.97E-05,0.000830676,0
0.001688476,0.003334723,0.001976773,0,0,0.004578156,0,0.000428438,0.111225207,9.77E-05,9.77E-05,0.000428438,0
0.002392008,0.004585244,0.003706449,0,0,0.003270111,0.000665702,0.000591795,0,1.69E-05,1.69E-05,0.000591795,0
0.008301674,0.020008337,0.012107734,0.027491409,0.007575758,0.007194245,0.000166425,9.84E-05,0,2.80E-06,2.80E-06,9.84E-05,0
0.007176024,0.019591496,0.011366444,0,0,0.005232178,0.001290611,0.000830676,0,2.37E-05,2.37E-05,0.000830676,0
0.003939778,0.009170488,0.006671609,0.010309278,0.003787879,0.001962067,0.001997106,0.001626238,0.004634384,5.85E-05,5.85E-05,0.001626238,0
0.002673421,0.004168404,0.003459353,0.006872852,0.007575758,0.003924133,0.000166425,9.84E-05,0,2.80E-06,2.80E-06,9.84E-05,0
0.013929928,0.006669446,0.003212256,0,0,0.007194245,0.000562093,0.000425994,0.030895891,3.58E-05,3.58E-05,0.000425994,0
0.043478261,0.050437682,0.065974796,0.030927835,0.03030303,0.024198823,0.113103582,0.098277052,0.185791918,0.030897487,0.030897487,0.098277052,0
0.008160968,0.013338891,0.008648382,0.006872852,0.007575758,0.010464356,0.019358656,0.01308904,0.196107601,0.004341515,0.004341515,0.01308904,0
0.0088645,0.009170488,0.005189029,0.003436426,0.003787879,0.008502289,0.001956313,0.001351833,0.080329316,0.000214327,0.000214327,0.001351833,0
0.002954833,0.007086286,0.004200642,0.006872852,0.007575758,0.003270111,0.004545845,0.002555428,0.074150138,0.000372341,0.000372341,0.002555428,0
0.026734206,0.053772405,0.027180628,0.006872852,0.03030303,0.026814912,0.029435776,0.021000303,0.175113495,0.006272373,0.006272373,0.021000303,0
0.012382158,0.019591496,0.010625154,0.006872852,0.003787879,0.016350556,0.007322721,0.005003218,0.16683781,0.001444434,0.001444434,0.005003218,0
0.004924722,0.002501042,0.001235483,0.003436426,0,0.007848267,0.001686278,0.00094718,0.037075069,8.51E-05,8.51E-05,0.00094718,0
0.017729,0.026677782,0.015072894,0.085910653,0.09469697,0.015042511,0.02507179,0.017078756,0.190009728,0.005497499,0.005497499,0.017078756,0
0.005909667,0.007503126,0.004200642,0,0,0.009156311,0.010951311,0.007534449,0.101585689,0.001402809,0.001402809,0.007534449,0
0.004924722,0.006252605,0.003459353,0,0,0.007848267,0.005272213,0.003650579,0.037075069,0.000316239,0.000316239,0.003650579,0
0.006894611,0.009587328,0.005436126,0,0,0.009156311,0.010447266,0.006761058,0.092687672,0.001166478,0.001166478,0.006761058,0
0.021528071,0.022926219,0.014825797,0.037800687,0.041666667,0.018312623,0.018518535,0.012025886,0.235691509,0.004726935,0.004726935,0.012025886,0
0.002392008,0.006252605,0.003459353,0,0,0.002616089,0.001361737,0.000892579,0.04819759,9.69E-05,9.69E-05,0.000892578,0
0.006472492,0.005418925,0.003212256,0,0,0.003924133,0.001997106,0.001286709,0,3.67E-05,3.67E-05,0.001286709,0
0.000562825,0.000833681,0.000494193,0.010309278,0.011363636,0.001308044,0.000166425,9.84E-05,0,2.80E-06,2.80E-06,9.84E-05,0
0.003517659,0.003334723,0.002718063,0.003436426,0.003787879,0.004578156,0.000665702,0.000425994,0,1.21E-05,1.21E-05,0.000425994,0
0.002954833,0.003751563,0.001976773,0,0,0.001308044,0.000832127,0.000482341,0.018537534,2.95E-05,2.95E-05,0.000482341,0
0.002392008,0.005418925,0.002965159,0,0,0.003270111,0,3.57E-05,0.018537534,4.07E-06,4.07E-06,3.57E-05,0
0.020261714,0.033347228,0.020756116,0.051546392,0.060606061,0.014388489,0.007381854,0.005742787,0.071223159,0.000800435,0.000800435,0.005742787,0
0.008723793,0.012505211,0.007907092,0.010309278,0.015151515,0.006540222,0.006616226,0.004705065,0.120493974,0.001019077,0.001019077,0.004705065,0
0.001266357,0.002084202,0.000988386,0,0,0.002616089,0.000562093,0.000343094,0.018537534,2.16E-05,2.16E-05,0.000343094,0
0.00154777,0.003751563,0.001976773,0,0,0.001962067,0.000166425,9.84E-05,0,2.80E-06,2.80E-06,9.84E-05,0
0.01041227,0.022509379,0.012107734,0,0.015151515,0.007848267,0.016935866,0.012908818,0.167897098,0.003718985,0.003718985,0.012908818,0
0.006191079,0.005418925,0.002718063,0.024054983,0.03030303,0.0058862,0.001061369,0.000730445,0.05097822,8.37E-05,8.37E-05,0.000730445,0
0.008160968,0.017924135,0.011366444,0.003436426,0.003787879,0.009156311,0.019526703,0.01308904,0.165411846,0.003720357,0.003720357,0.01308904,0
0.001829182,0.005418925,0.003212256,0.003436426,0.003787879,0.001308044,0.016453401,0.015804952,0.117919316,0.003329155,0.003329155,0.015804952,0
0.006472492,0.014172572,0.008648382,0.020618557,0.022727273,0.005232178,0.004245477,0.00249922,0.055612603,0.000291057,0.000291057,0.00249922,0
0.003799071,0.007086286,0.005436126,0.013745704,0.015151515,0.002616089,0.001290611,0.000830676,0,2.37E-05,2.37E-05,0.000830676,0
0.000844238,0.002084202,0.00148258,0.003436426,0.003787879,0.001308044,0.000166425,9.84E-05,0,2.80E-06,2.80E-06,9.84E-05,0
0.010693682,0.022926219,0.014825797,0.020618557,0.022727273,0.008502289,0.031865718,0.021737944,0.164984057,0.006152328,0.006152328,0.021737944,0
0.018291825,0.037515632,0.023721275,0.027491409,0.03030303,0.017004578,0.035455241,0.031187868,0.15964414,0.00856233,0.00856233,0.031187868,0
0.000703532,0.002501042,0.00148258,0,0,0.001308044,0.001686278,0.001173533,0.046343836,0.000122165,0.000122165,0.001173533,0
0.006753905,0.013755732,0.008154188,0.003436426,0.003787879,0.007848267,0.002930693,0.002232493,0.025952548,0.000155573,0.000155573,0.002232493,0
0.009990151,0.018340975,0.011613541,0.024054983,0.03030303,0.009810334,0.027258812,0.023432394,0.185725109,0.00738007,0.00738007,0.023432394,0
0.005206135,0.010004168,0.005930319,0.013745704,0.015151515,0.006540222,0.002769671,0.00184851,0.043254247,0.000180382,0.000180382,0.00184851,0
0.012663571,0.029178825,0.017049666,0.006872852,0.011363636,0.013734467,0.011295954,0.006890706,0.116415716,0.001442664,0.001442664,0.006890706,0
0.009708738,0.021675698,0.013590314,0,0,0.008502289,0.014393619,0.012015273,0.005452216,0.000443812,0.000443812,0.012015273,0
0.019980301,0.037932472,0.026439338,0.010309278,0.015151515,0.022236756,0.022425575,0.018215206,0.26747014,0.008039967,0.008039967,0.018215206,0
0.003658365,0.007919967,0.004941932,0.010309278,0.011363636,0.003924133,0.005401556,0.003568538,0.087391234,0.000590838,0.000590838,0.003568538,0
0.001266357,0.002501042,0.001235483,0,0,0.002616089,0.000166425,9.84E-05,0,2.80E-06,2.80E-06,9.84E-05,0
0.001266357,0.003751563,0.001976773,0,0.003787879,0.001962067,0.001132496,0.000830676,0.025952548,5.97E-05,5.97E-05,0.000830676,0
0.007176024,0.016256774,0.010130961,0.020618557,0.022727273,0.004578156,0.001686278,0.001286709,0.046343836,0.000133455,0.000133455,0.001286709,0
0.005628254,0.016673614,0.008154188,0,0,0.006540222,0.007682222,0.006803891,0.118054825,0.001441978,0.001441978,0.006803891,0
0.002251302,0.005002084,0.002718063,0,0,0.002616089,0.000562093,0.000674695,0.055612603,8.30E-05,8.30E-05,0.000674695,0
0.001829182,0.003334723,0.001729676,0,0,0.003270111,0.000562093,0.000425994,0.030895891,3.58E-05,3.58E-05,0.000425994,0
0.023216547,0.038766153,0.028416111,0.103092784,0.109848485,0.013734467,0.006167157,0.004633179,0.114932714,0.00096348,0.00096348,0.004633179,0
0.002251302,0.006252605,0.003706449,0,0,0.002616089,0.003039705,0.00257094,0.08856822,0.000433131,0.000433131,0.00257094,0
0.001688476,0.003751563,0.00222387,0.010309278,0.011363636,0.001962067,0.001361737,0.000892579,0.04819759,9.69E-05,9.69E-05,0.000892578,0
0.00422119,0.009587328,0.005683222,0.013745704,0.015151515,0.003924133,0.000166425,9.84E-05,0,2.80E-06,2.80E-06,9.84E-05,0
0.01153792,0.022926219,0.01531999,0,0,0.015042511,0.00096607,0.001774419,0.018537534,0.000103191,0.000103191,0.001774419,0
0.035598706,0.064610254,0.042500618,0.058419244,0.068181818,0.039241334,0.052902162,0.049741965,0.112200866,0.010011844,0.010011844,0.049741965,0
0.03503588,0.064610254,0.045218681,0.075601375,0.083333333,0.030739045,0.047278863,0.045113453,0.122433948,0.009792356,0.009792356,0.045113453,0
0.009145912,0.017924135,0.010130961,0.037800687,0.041666667,0.010464356,0.011973626,0.027664103,0.385168771,0.017214863,0.017214863,0.027664103,0
0.006613198,0.010004168,0.008154188,0.017182131,0.015151515,0.008502289,0.013215545,0.044429551,0.478886307,0.034034801,0.034034801,0.044429551,0
